,img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
1077,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121208021522-121216003941-p-O-kurinaja-pechen-v-karameli-s-jablokami.jpg,Куриная печень в карамели с яблоками,https://eda.ru/recepty/osnovnye-blyuda/kurinaja-pechen-v-karameli-s-jablokami-35100,0,Русская кухня,3,20 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""25 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""2 штуки""}', '{""id"": 13748, ""name"": ""Куриная печень"", ""amount"": ""300 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13579, ""name"": ""Коньяк"", ""amount"": ""50 г""}']",370,20,1
1078,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140823083249-140901000717-p-O-jaki-soba.jpg,Яки соба,https://eda.ru/recepty/osnovnye-blyuda/jaki-soba-38463,0,Китайская кухня,3,30 минут,"['{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""300 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""3 столовые ложки""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""2 столовые ложки""}', '{""id"": 14202, ""name"": ""Гречневая лапша "", ""amount"": ""400 г""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""2 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""2 столовые ложки""}']",777,20,4
1079,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130829212936-130904151233-p-O-tushenaja-kurica-s-kartofelem-i-baklazhanami.jpg,Тушеная курица с картофелем и баклажанами,https://eda.ru/recepty/osnovnye-blyuda/tushenaja-kurica-s-kartofelem-i-baklazhanami-39538,0,Европейская кухня,6,1 час 10 минут,"['{""id"": 13753, ""name"": ""Куриные окорочка"", ""amount"": ""3 штуки""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""10 штук""}', '{""id"": 13471, ""name"": ""Баклажаны"", ""amount"": ""2 штуки""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 штуки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 штуки""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14139, ""name"": ""Специи"", ""amount"": ""по вкусу""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""1 пучок""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""по вкусу""}']",473,20,1
1080,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130104145234-130930190654-p-O-forel-na-paru-s-chesnochnim-maslom.jpg,Форель на пару с чесночным маслом,https://eda.ru/recepty/osnovnye-blyuda/forel-na-paru-s-chesnochnim-maslom-39879,0,Авторская кухня,4,1 час,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1 кг""}', '{""id"": 23167, ""name"": ""Золотая форель"", ""amount"": ""2 штуки""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""7 штук""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""100 мл""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""100 мл""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13819, ""name"": ""Розмарин"", ""amount"": ""4 стебля""}', '{""id"": 13466, ""name"": ""Тимьян"", ""amount"": ""3 стебля""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""½ пучка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",484,20,0
1081,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/131004132748-131012135332-p-O-kurica-s-kartofelem-pod-sirom.jpg,Курица с картофелем под сыром,https://eda.ru/recepty/osnovnye-blyuda/kurica-s-kartofelem-pod-sirom-40097,0,Европейская кухня,4,2 часа,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""500 г""}', '{""id"": 14843, ""name"": ""Куриная голень"", ""amount"": ""500 г""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""500 мл""}', '{""id"": 14344, ""name"": ""Сыр гауда"", ""amount"": ""300 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}']",676,20,1
1082,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/121022175326-131201194702-p-O-losos-zapechennij-v-slivkah.jpg,"Лосось, запеченный в сливках",https://eda.ru/recepty/osnovnye-blyuda/losos-zapechennij-v-slivkah-40943,0,,4,30 минут,"['{""id"": 13706, ""name"": ""Филе лосося"", ""amount"": ""750 г""}', '{""id"": 13529, ""name"": ""Сливки 30%-ные"", ""amount"": ""250 г""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""3 стебля""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 стебель""}', '{""id"": 16607, ""name"": ""Черный перец с лимонной цедрой"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",855,20,3
1083,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/131207233339-131211170837-p-O-svinaja-sheja-s-medovo-gorchichnoj-glazurju.jpg,Свиная шея с медово-горчичной глазурью,https://eda.ru/recepty/osnovnye-blyuda/svinaja-sheja-s-medovo-gorchichnoj-glazurju-41218,0,Европейская кухня,4,2 часа,"['{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14399, ""name"": ""Свиная шея"", ""amount"": ""1,5 кг""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""40 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""30 мл""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""80 г""}', '{""id"": 13419, ""name"": ""Горчица"", ""amount"": ""80 г""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""50 мл""}']",356,20,1
1084,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140504151741-140511152829-p-O-svinina-tushenaja-s-bolgarskim-percem.jpg,"Свинина, тушеная с болгарским перцем",https://eda.ru/recepty/osnovnye-blyuda/svinina-tushenaja-s-bolgarskim-percem-43923,0,Китайская кухня,4,1 час 30 минут,"['{""id"": 13480, ""name"": ""Свинина"", ""amount"": ""800 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 штуки""}', '{""id"": 15864, ""name"": ""Сладкий перец"", ""amount"": ""500 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 14193, ""name"": ""Помидоры в собственном соку"", ""amount"": ""800 г""}']",865,20,4
1085,https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083619-140813220322-p-O-pechenie-perepela.jpg,Печеные перепела,https://eda.ru/recepty/osnovnye-blyuda/pechenie-perepela-45891,0,Русская кухня,2,35 минут,"['{""id"": 14444, ""name"": ""Перепелка"", ""amount"": ""2 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 14155, ""name"": ""Свежий тимьян"", ""amount"": ""по вкусу""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13594, ""name"": ""Красное сухое вино"", ""amount"": ""100 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""50 мл""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",323,20,3
1086,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120529131035-140929131127-p-O-kurinie-goleni-po-aziatski-v-voke.jpg,Куриные голени по‑азиатски в воке,https://eda.ru/recepty/osnovnye-blyuda/kurinie-goleni-po-aziatski-v-voke-46662,0,Европейская кухня,3,30 минут,"['{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 14843, ""name"": ""Куриная голень"", ""amount"": ""1 кг""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""1 чайная ложка""}', '{""id"": 14569, ""name"": ""Устричный соус"", ""amount"": ""2 столовые ложки""}', '{""id"": 13610, ""name"": ""Рыбный соус"", ""amount"": ""1 чайная ложка""}', '{""id"": 15399, ""name"": ""Свежемолотый белый перец"", ""amount"": ""щепотка""}', '{""id"": 14627, ""name"": ""Молотый сушеный чеснок"", ""amount"": ""1 столовая ложка""}', '{""id"": 14881, ""name"": ""Молотый имбирь"", ""amount"": ""1 столовая ложка""}', '{""id"": 14074, ""name"": ""Саке"", ""amount"": ""1 столовая ложка""}', '{""id"": 13535, ""name"": ""Зеленый лук"", ""amount"": ""2 пучка""}']",188,20,3
1087,https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214140918-140716135613-p-O-vareniki-s-kartoshkoj.jpg,Вареники с картошкой,https://eda.ru/recepty/osnovnye-blyuda/vareniki-s-kartoshkoj-45365,0,Русская кухня,5,1 час,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""½ стакана""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""0,3 стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""1,5 кг""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""1 чайная ложка""}']",513,20,3
1088,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/i-140823014955-p-O-zalivnoj-pirog-s-kuricej-i-brokkoli.jpg,Заливной пирог с курицей и брокколи,https://eda.ru/recepty/osnovnye-blyuda/zalivnoj-pirog-s-kuricej-i-brokkoli-46086,0,Русская кухня,4,1 час 10 минут,"['{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""6 столовых ложек""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""200 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""25 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""130 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 16796, ""name"": ""Разрыхлитель теста Dr.Oetker"", ""amount"": ""10 г""}', '{""id"": 13662, ""name"": ""Капуста брокколи"", ""amount"": ""250 г""}', '{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""300 г""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 штука""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""1 пучок""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",516,20,1
1089,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140802212008-141106210150-p-O-kurica-v-souse-terijaki.jpg,Курица в соусе терияки,https://eda.ru/recepty/osnovnye-blyuda/kurica-v-souse-terijaki-47180,0,Европейская кухня,4,45 минут,"['{""id"": 13566, ""name"": ""Курица"", ""amount"": ""1 кг""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""125 мл""}', '{""id"": 13532, ""name"": ""Яблочный уксус"", ""amount"": ""4 столовые ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""1 чайная ложка""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""150 г""}', '{""id"": 15161, ""name"": ""Крахмал"", ""amount"": ""2 чайные ложки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}', '{""id"": 14271, ""name"": ""Корень имбиря"", ""amount"": ""1 штука""}']",551,20,3
1090,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082810-150830192131-p-O-pshenichnaja-lapsha-s-kuricej-v-soevo-medovom-souse.jpg,Пшеничная лапша с курицей в соево-медовом соусе,https://eda.ru/recepty/osnovnye-blyuda/pshenichnaja-lapsha-s-kuricej-v-soevo-medovom-souse-47815,0,Китайская кухня,1,30 минут,"['{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""100 г""}', '{""id"": 14739, ""name"": ""Пшеничная лапша"", ""amount"": ""180 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""35 г""}', '{""id"": 15864, ""name"": ""Сладкий перец"", ""amount"": ""35 г""}', '{""id"": 15467, ""name"": ""Стручковая фасоль"", ""amount"": ""35 г""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""17 г""}', '{""id"": 13772, ""name"": ""Кетчуп"", ""amount"": ""10 г""}', '{""id"": 15763, ""name"": ""Светлый соевый соус"", ""amount"": ""2,75 столовые ложки""}', '{""id"": 15764, ""name"": ""Темный соевый соус"", ""amount"": ""1 чайная ложка""}', '{""id"": 13955, ""name"": ""Рисовый уксус"", ""amount"": ""½ чайной ложки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""35 г""}', '{""id"": 15798, ""name"": ""Чили-паста с чесноком"", ""amount"": ""5 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 г""}', '{""id"": 13525, ""name"": ""Имбирь"", ""amount"": ""1 г""}']",905,20,2
1091,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213184037-151014193232-p-O-cvetnaja-kapusta-s-farshem-pod-sirnim-sousom-beshamel.jpg,Цветная капуста с фаршем под сырным соусом…,https://eda.ru/recepty/osnovnye-blyuda/cvetnaja-kapusta-s-farshem-pod-sirnim-sousom-beshamel-49602,0,Европейская кухня,5,40 минут,"['{""id"": 15731, ""name"": ""Смешанный фарш"", ""amount"": ""450 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13533, ""name"": ""Цветная капуста"", ""amount"": ""500 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 15464, ""name"": ""Тертый сыр"", ""amount"": ""50 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""300 мл""}', '{""id"": 13479, ""name"": ""Панировочные сухари"", ""amount"": ""1 столовая ложка""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""25 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""25 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 14981, ""name"": ""Свежемолотый черный перец"", ""amount"": ""щепотка""}', '{""id"": 15261, ""name"": ""Сушеный розмарин"", ""amount"": ""щепотка""}', '{""id"": 15396, ""name"": ""Сушеные листья чабреца "", ""amount"": ""щепотка""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""щепотка""}']",613,20,1
